id,status,residence,work
55246,1,457,174
55259,1,582,143
55260,6,582,0
55293,7,511,0
55294,7,511,0
55313,1,457,400
55314,7,457,0
55343,7,411,0
55344,6,411,402
55405,1,405,406
55406,4,405,166
55407,1,605,360
55408,1,605,416
55435,1,568,531
55436,1,568,301
55465,1,595,77
55466,4,595,476
55479,6,566,37
55480,6,566,320
55539,6,568,0
55540,6,568,0
55545,1,422,83
55546,1,422,299
55561,1,475,414
55562,1,475,341
55579,7,412,0
55580,4,412,548
55581,6,495,144
55582,6,495,0
55583,7,549,0
55584,99,549,0
55595,7,582,0
55596,7,582,0
55627,6,595,312
55628,7,595,0
55661,1,477,365
55662,1,477,392
55765,7,547,0
55766,99,547,0
55799,7,457,0
55800,7,457,0
55801,99,569,0
55802,4,569,388
55857,7,458,0
55858,1,458,520
55861,1,568,422
55862,7,568,0
55895,99,476,0
55896,1,476,478
55927,7,549,0
55928,6,549,302
55945,1,606,610
55946,1,606,340
55963,1,529,419
55964,7,529,0
55967,6,474,380
55968,6,474,0
55983,1,582,79
55984,1,582,612
55995,1,438,405
55996,6,438,324
55999,1,437,351
56000,99,437,0
56015,7,604,0
56016,1,604,229
56021,1,497,457
56022,1,497,572
56061,6,477,183
56062,6,477,503
56065,1,569,528
56066,7,569,0
56097,7,581,0
56098,1,581,170
56115,1,457,497
56116,1,457,270
56131,99,475,0
56132,1,475,284
56141,99,437,0
56142,1,437,581
56171,7,423,0
56172,6,423,160
56181,99,411,0
56182,7,411,0
56203,99,594,0
56204,1,594,472
56207,1,403,461
56208,1,403,360
56239,4,439,388
56240,1,439,459
56245,99,582,0
56246,1,582,421
56261,7,548,0
56262,1,548,375
56281,7,567,0
56282,1,567,596
56297,7,547,0
56298,7,547,0
56311,7,411,0
56312,1,411,437
56331,6,569,0
56332,6,569,616
56353,1,435,478
56354,4,435,227
56361,7,403,0
56362,1,403,494
56363,7,403,0
56364,1,403,331
56369,1,477,503
56370,7,477,0
56383,7,569,0
56384,1,569,162
56389,7,582,0
56390,7,582,0
56415,1,403,278
56416,1,403,410
56443,7,567,0
56444,1,567,345
56495,1,582,162
56496,7,582,0
56505,1,595,252
56506,7,595,0
56531,7,605,0
56532,4,605,388
56537,1,457,438
56538,1,457,251
56539,7,547,0
56540,7,547,0
56557,7,582,0
56558,1,582,547
56587,7,458,0
56588,1,458,395
56597,1,547,508
56598,1,547,613
56601,1,415,406
56602,1,415,270
56605,4,457,583
56606,1,457,227
56607,6,568,514
56608,6,568,594
56611,7,404,0
56612,1,404,403
56613,99,457,0
56614,1,457,157
56627,6,439,113
56628,6,439,372
56641,1,477,498
56642,6,477,38
56647,1,547,427
56648,6,547,0
56661,7,457,0
56662,7,457,0
56697,1,476,459
56698,7,476,0
56707,7,439,0
56708,1,439,422
56709,7,583,0
56710,1,583,365
56719,1,477,66
56720,6,477,101
56763,7,458,0
56764,1,458,397
56805,1,594,54
56806,7,594,0
56823,6,439,363
56824,6,439,462
56825,1,439,418
56826,6,439,394
56837,7,604,0
56838,4,604,355
56857,1,439,402
56858,1,439,569
56859,99,475,0
56860,4,475,388
56881,1,548,386
56882,1,548,371
56901,1,549,323
56902,1,549,551
56907,1,457,416
56908,4,457,166
56937,1,439,605
56938,7,439,0
56951,1,404,239
56952,7,404,0
57001,1,569,333
57002,7,569,0
57035,1,529,270
57036,1,529,169
57053,1,476,419
57054,1,476,299
57055,7,457,0
57056,4,457,166
57061,99,422,0
57062,1,422,341
57065,7,582,0
57066,1,582,78
57075,99,457,0
57076,1,457,380
57081,1,476,169
57082,1,476,254
57085,1,604,589
57086,1,604,161
57097,7,496,0
57098,1,496,357
57111,1,568,116
57112,7,568,0
57115,7,477,0
57116,1,477,401
57131,6,549,0
57132,6,549,0
57171,1,411,418
57172,1,411,196
57185,1,511,451
57186,6,511,164
57187,7,511,0
57188,6,511,0
57215,7,582,0
57216,4,582,414
57221,7,548,0
57222,7,548,0
57227,1,583,117
57228,4,583,404
57235,7,496,0
57236,6,496,0
57257,7,550,0
57258,4,550,493
57295,1,547,604
57296,1,547,505
57365,1,595,163
57366,1,595,407
57393,1,475,531
57394,7,475,0
57415,7,404,0
57416,1,404,274
57423,99,567,0
57424,4,567,166
57425,7,594,0
57426,1,594,379
57447,1,511,324
57448,6,511,183
57457,1,583,615
57458,7,583,0
57475,1,583,565
57476,6,583,0
57529,4,426,166
57530,4,426,354
57535,7,567,0
57536,1,567,338
57561,7,568,0
57562,1,568,576
57611,7,439,0
57612,1,439,146
57645,1,567,581
57646,4,567,367
57651,1,457,30
57652,7,457,0
57675,1,496,454
57676,1,496,604
57695,1,439,398
57696,1,439,425
57733,1,423,84
57734,99,423,0
57781,7,476,0
57782,1,476,368
57787,1,606,196
57788,1,606,401
57797,1,548,229
57798,1,548,148
57801,7,495,0
57802,1,495,459
57817,1,458,367
57818,7,458,0
57847,1,423,266
57848,1,423,6
57865,1,423,138
57866,7,423,0
57869,99,566,0
57870,6,566,0
57927,1,439,481
57928,1,439,395
57929,6,403,0
57930,6,403,69
57941,4,528,547
57942,1,528,534
57963,7,456,0
57964,1,456,417
57997,6,547,0
57998,6,547,105
58019,7,457,0
58020,1,457,281
58031,1,475,380
58032,1,475,375
58055,7,457,0
58056,4,457,124
58063,1,550,450
58064,6,550,0
58099,6,604,555
58100,6,604,207
58103,1,476,387
58104,99,476,0
58205,6,439,532
58206,6,439,574
58207,6,435,14
58208,6,435,0
58221,1,403,377
58222,1,403,338
58249,99,583,0
58250,1,583,256
58257,1,581,549
58258,7,581,0
58277,7,567,0
58278,1,567,77
58285,6,497,0
58286,6,497,122
58293,1,582,409
58294,7,582,0
58295,7,604,0
58296,7,604,0
58299,1,549,232
58300,6,549,141
58313,1,529,400
58314,4,529,341
58331,7,474,0
58332,1,474,256
58365,6,437,162
58366,6,437,0
58381,99,411,0
58382,7,411,0
58403,7,411,0
58404,1,411,144
58409,6,528,566
58410,6,528,324
58427,1,511,402
58428,7,511,0
58435,1,458,478
58436,99,458,0
58439,7,528,0
58440,1,528,184
58473,99,413,0
58474,7,413,0
58517,6,209,30
58518,6,209,264
58519,1,254,185
58520,1,254,393
58527,1,209,499
58528,1,209,372
58531,1,146,325
58532,7,146,0
58533,7,164,0
58534,7,164,0
58535,7,207,0
58536,1,207,175
58597,1,209,567
58598,6,209,419
58601,4,164,166
58602,7,164,0
58607,6,234,407
58608,6,234,293
58613,6,164,344
58614,6,164,0
58615,1,254,204
58616,4,254,166
58649,7,165,0
58650,7,165,0
58667,6,233,300
58668,6,233,208
58703,7,184,0
58704,1,184,302
58743,1,255,162
58744,7,255,0
58783,7,184,0
58784,7,184,0
58789,6,184,0
58790,6,184,359
58859,1,231,596
58860,4,231,300
58899,1,207,79
58900,7,207,0
58913,6,255,253
58914,6,255,406
58919,6,234,318
58920,6,234,300
58927,1,235,184
58928,6,235,174
58945,6,208,0
58946,6,208,0
58991,6,206,194
58992,1,206,286
59005,6,256,157
59006,6,256,189
59011,7,165,0
59012,1,165,138
59025,6,210,347
59026,6,210,0
59061,7,235,0
59062,1,235,478
59065,7,210,0
59066,4,210,166
59075,7,235,0
59076,6,235,0
59079,1,256,387
59080,1,256,142
59081,4,254,166
59082,1,254,252
59097,7,162,0
59098,4,162,251
59125,7,183,0
59126,1,183,137
59163,6,209,205
59164,6,209,13
59175,7,207,0
59176,1,207,391
59181,7,231,0
59182,1,231,17
59185,6,256,312
59186,6,256,0
59193,6,183,328
59194,6,183,0
59217,6,129,0
59218,6,129,17
59233,6,231,274
59234,6,231,0
59265,7,235,0
59266,4,235,224
59269,1,146,273
59270,1,146,356
59273,1,233,13
59274,7,233,0
59301,6,184,406
59302,6,184,556
59351,1,234,196
59352,4,234,388
59361,7,235,0
59362,6,235,318
59363,7,254,0
59364,1,254,428
59413,1,207,343
59414,4,207,183
59417,6,164,379
59418,6,164,0
59443,1,184,431
59444,7,184,0
59447,1,164,229
59448,1,164,550
59503,6,231,252
59504,6,231,0
59505,4,209,388
59506,7,209,0
59511,6,146,2
59512,4,146,166
59547,1,165,339
59548,1,165,428
59555,4,209,166
59556,99,209,0
59557,7,164,0
59558,1,164,465
59571,6,210,0
59572,6,210,257
59603,6,254,229
59604,6,254,425
59609,6,183,148
59610,1,183,530
59665,1,254,313
59666,4,254,236
59693,6,233,301
59694,6,233,0
59711,99,184,0
59712,7,184,0
59727,7,108,0
59728,7,108,0
59753,6,207,343
59754,1,207,474
59817,1,207,208
59818,7,207,0
59859,1,183,449
59860,1,183,186
59869,1,163,177
59870,7,163,0
59905,7,254,0
59906,4,254,251
59929,7,183,0
59930,1,183,146
59949,6,166,458
59950,6,166,250
59951,7,210,0
59952,1,210,278
60017,1,182,163
60018,1,182,394
60043,7,277,0
60044,1,277,359
60059,6,207,149
60060,6,207,497
60063,6,183,0
60064,6,183,279
60085,1,255,187
60086,6,255,157
60135,1,186,212
60136,1,186,111
60201,1,146,146
60202,7,146,0
60237,1,209,208
60238,7,209,0
60247,1,255,464
60248,7,255,0
60261,1,184,163
60262,6,184,428
60271,6,209,330
60272,6,209,291
60285,1,163,225
60286,7,163,0
60291,1,210,237
60292,7,210,0
60297,7,183,0
60298,1,183,50
60317,6,231,0
60318,6,231,292
60325,6,254,0
60326,6,254,311
60337,1,165,202
60338,4,165,209
60375,1,185,302
60376,1,185,186
60427,7,165,0
60428,1,165,172
60441,7,207,0
60442,1,207,79
60451,7,184,0
60452,7,184,0
60461,6,184,21
60462,7,184,0
60479,1,254,300
60480,4,254,197
60493,6,185,71
60494,6,185,107
60515,1,231,407
60516,7,231,0
60535,1,184,229
60536,1,184,393
60537,6,208,450
60538,6,208,295
60539,1,208,166
60540,1,208,236
60541,6,232,257
60542,6,232,201
60543,1,184,246
60544,99,184,0
60561,7,277,0
60562,1,277,445
60567,7,185,0
60568,7,185,0
60599,99,166,0
60600,4,166,145
60603,1,235,303
60604,6,235,0
60615,7,186,0
60616,4,186,210
60619,6,165,0
60620,6,165,347
60641,7,233,0
60642,4,233,361
60643,1,254,323
60644,1,254,300
60671,1,210,212
60672,1,210,191
60687,1,207,234
60688,7,207,0
60691,1,234,260
60692,7,234,0
60727,6,164,207
60728,6,164,525
60729,7,207,0
60730,4,207,389
60779,7,164,0
60780,99,164,0
60809,6,165,148
60810,6,165,0
60831,6,210,27
60832,6,210,570
60839,99,183,0
60840,7,183,0
60893,7,166,0
60894,6,166,0
60919,7,166,0
60920,7,166,0
60927,1,165,204
60928,1,165,128
60961,1,209,208
60962,99,209,0
60975,1,254,327
60976,1,254,545
60985,1,256,178
60986,7,256,0
60995,1,235,370
60996,7,235,0
61021,6,207,0
61022,6,207,235
61029,1,164,406
61030,7,164,0
61089,1,231,256
61090,1,231,229
61107,6,210,298
61108,6,210,322
61129,1,234,119
61130,1,234,561
61131,1,207,221
61132,1,207,275
61153,1,210,278
61154,4,210,234
61175,1,254,120
61176,1,254,159
61199,7,210,0
61200,1,210,320
61217,7,254,0
61218,1,254,278
61229,1,210,118
61230,99,210,0
61247,6,232,254
61248,6,232,143
61297,1,164,333
61298,7,164,0
61313,4,233,388
61314,7,233,0
61317,7,277,0
61318,1,277,278
61341,1,254,295
61342,7,254,0
61355,1,210,181
61356,1,210,206
61401,6,165,0
61402,6,165,0
61419,1,209,563
61420,7,209,0
61421,4,210,166
61422,7,210,0
61453,6,207,367
61454,6,207,0
61459,6,277,593
61460,6,277,111
61461,6,183,0
61462,6,183,0
61495,1,234,207
61496,7,234,0
61505,6,255,143
61506,6,255,276
61511,1,234,328
61512,7,234,0
61525,1,207,230
61526,99,207,0
61653,1,256,273
61654,1,256,227
61679,7,234,0
61680,6,234,250
61693,99,184,0
61694,1,184,162
61703,6,234,208
61704,6,234,0
61715,1,164,37
61716,7,164,0
61745,6,233,164
61746,6,233,596
61771,6,183,101
61772,4,183,166
61779,99,185,0
61780,1,185,285
61787,99,208,0
61788,1,208,232
61813,7,256,0
61814,1,256,190
61845,1,184,413
61846,7,184,0
61885,4,254,166
61886,1,254,419
61887,1,233,318
61888,99,233,0
61897,7,183,0
61898,1,183,368
61919,1,233,277
61920,1,233,241
61921,6,234,51
61922,6,234,236
61929,6,231,245
61930,1,231,352
61979,6,254,360
61980,6,254,420
61985,1,207,370
61986,99,207,0
61997,1,209,127
61998,1,209,145
62025,1,164,154
62026,6,164,589
62027,7,235,0
62028,4,235,316
62035,1,255,196
62036,1,255,590
62079,1,232,384
62080,7,232,0
62091,6,163,0
62092,6,163,419
62201,1,209,250
62202,1,209,150
62205,1,234,18
62206,1,234,183
62255,6,210,220
62256,1,210,316
62257,6,165,35
62258,6,165,207
62263,1,254,127
62264,1,254,38
62335,6,209,229
62336,6,209,302
62363,1,164,319
62364,1,164,229
62373,1,207,436
62374,1,207,181
62471,7,255,0
62472,7,255,0
62497,1,235,31
62498,1,235,113
62533,7,184,0
62534,1,184,65
62543,1,232,393
62544,1,232,255
62555,6,235,242
62556,6,235,0
62599,7,146,0
62600,1,146,194
62647,7,185,0
62648,1,185,253
62697,6,235,0
62698,6,235,404
62719,6,184,305
62720,6,184,0
62741,6,184,447
62742,7,184,0
62753,1,183,145
62754,1,183,46
62761,6,233,0
62762,6,233,0
62781,1,233,228
62782,1,233,185
62783,7,255,0
62784,6,255,121
62815,7,210,0
62816,1,210,291
62863,7,183,0
62864,4,183,208
62889,6,210,0
62890,6,210,408
62921,1,254,337
62922,4,254,234
62929,7,255,0
62930,4,255,388
62941,1,108,345
62942,6,108,148
62945,6,232,38
62946,7,232,0
63035,6,146,0
63036,1,146,210
63061,7,207,0
63062,7,207,0
63073,6,207,264
63074,6,207,0
63131,1,255,418
63132,7,255,0
63147,99,183,0
63148,7,183,0
63157,6,231,100
63158,7,231,0
63211,7,184,0
63212,1,184,454
63213,7,207,0
63214,1,207,141
63233,6,165,0
63234,6,165,0
63241,6,209,462
63242,7,209,0
63251,6,254,0
63252,6,254,343
63255,7,232,0
63256,6,232,205
63259,6,235,0
63260,6,235,402
63265,1,207,148
63266,7,207,0
63281,1,183,366
63282,1,183,103
63289,6,233,0
63290,6,233,406
63335,99,108,0
63336,7,108,0
63361,7,233,0
63362,4,233,232
63377,1,233,429
63378,1,233,93
63401,1,185,394
63402,7,185,0
63419,6,184,0
63420,6,184,0
63441,1,164,184
63442,1,164,229
63453,1,165,254
63454,1,165,539
63455,7,185,0
63456,7,185,0
63459,6,235,473
63460,6,235,346
63493,99,183,0
63494,7,183,0
63495,7,254,0
63496,1,254,38
63511,6,207,0
63512,7,207,0
63517,7,129,0
63518,1,129,605
63519,6,235,0
63520,6,235,357
63525,7,184,0
63526,6,184,219
63539,1,163,345
63540,1,163,283
63559,1,210,130
63560,1,210,235
63589,7,256,0
63590,1,256,254
63621,7,163,0
63622,1,163,381
63635,6,234,18
63636,6,234,218
63645,7,183,0
63646,7,183,0
63651,7,185,0
63652,4,185,214
63659,7,255,0
63660,4,255,209
63669,1,254,378
63670,1,254,206
63671,1,165,133
63672,7,165,0
63691,6,235,0
63692,6,235,0
63723,1,183,381
63724,7,183,0
63749,6,164,399
63750,6,164,0
63755,1,233,42
63756,1,233,160
63779,7,231,0
63780,4,231,233
63795,6,163,498
63796,6,163,497
63863,6,185,470
63864,6,185,36
63865,4,183,166
63866,1,183,165
63871,1,186,78
63872,7,186,0
63889,1,254,570
63890,7,254,0
63905,6,235,383
63906,6,235,0
63939,6,233,306
63940,6,233,0
63945,1,233,144
63946,6,233,0
63969,7,183,0
63970,6,183,0
63977,7,235,0
63978,1,235,186
64003,7,129,0
64004,1,129,105
64013,7,183,0
64014,4,183,126
64041,7,165,0
64042,1,165,145
64063,99,233,0
64064,1,233,186
64131,1,163,209
64132,1,163,513
64135,1,234,196
64136,7,234,0
64137,99,209,0
64138,7,209,0
64141,6,254,0
64142,6,254,482
64153,6,254,0
64154,6,254,284
64157,7,231,0
64158,7,231,0
64165,1,235,281
64166,99,235,0
64175,6,254,505
64176,6,254,205
64189,4,235,388
64190,7,235,0
64199,6,210,74
64200,6,210,302
64239,1,210,211
64240,7,210,0
64245,1,232,340
64246,1,232,337
64255,1,184,556
64256,6,184,321
64257,6,185,0
64258,6,185,220
64291,6,234,368
64292,6,234,0
64333,6,234,0
64334,6,234,0
64343,1,210,147
64344,1,210,237
64359,6,164,0
64360,6,164,269
64389,7,235,0
64390,1,235,319
64391,1,183,164
64392,6,183,229
64407,99,165,0
64408,1,165,186
64409,7,183,0
64410,1,183,112
64439,1,208,346
64440,4,208,361
64449,6,164,178
64450,6,164,0
64515,1,234,296
64516,7,234,0
64541,7,256,0
64542,4,256,342
64571,1,208,138
64572,7,208,0
64587,1,164,257
64588,1,164,341
64645,99,209,0
64646,1,209,281
64691,7,185,0
64692,1,185,312
64731,1,181,323
64732,7,181,0
64735,6,164,165
64736,7,164,0
64741,7,165,0
64742,1,165,361
64757,1,165,185
64758,1,165,450
64773,7,184,0
64774,1,184,269
64775,6,256,0
64776,6,256,203
64791,6,129,41
64792,6,129,0
64825,6,186,323
64826,6,186,184
64837,7,185,0
64838,1,185,276
64849,6,164,210
64850,6,164,333
64865,1,235,166
64866,1,235,516
64899,1,183,376
64900,4,183,233
64931,1,254,182
64932,4,254,388
64939,6,254,367
64940,6,254,127
64943,1,255,234
64944,1,255,386
64951,7,254,0
64952,7,254,0
64953,1,164,340
64954,7,164,0
64973,1,164,424
64974,1,164,225
64975,1,255,317
64976,7,255,0
64987,6,210,496
64988,4,210,166
64989,6,186,0
64990,6,186,0
65037,99,183,0
65038,1,183,260
65043,7,254,0
65044,1,254,303
65073,1,208,198
65074,1,208,160
65097,7,233,0
65098,1,233,253
65121,1,185,146
65122,1,185,38
65123,1,146,275
65124,7,146,0
65141,7,162,0
65142,1,162,327
65153,1,277,429
65154,1,277,296
65159,4,165,166
65160,1,165,344
65171,1,186,41
65172,1,186,163
65185,7,256,0
65186,1,256,523
65205,1,162,5
65206,1,162,252
65221,6,164,517
65222,6,164,230
65279,1,233,301
65280,1,233,140
65305,6,232,106
65306,6,232,318
65307,1,254,408
65308,1,254,514
65325,7,235,0
65326,1,235,324
65351,1,186,230
65352,6,186,319
65355,7,233,0
65356,7,233,0
65367,1,146,452
65368,1,146,252
65371,6,207,166
65372,6,207,493
65379,1,233,301
65380,1,233,409
65389,1,210,64
65390,1,210,201
65417,6,164,183
65418,6,164,179
65423,6,162,0
65424,6,162,184
65443,1,165,125
65444,7,165,0
65445,1,231,275
65446,1,231,47
65467,1,186,260
65468,1,186,174
65487,1,164,230
65488,1,164,298
65489,7,207,0
65490,7,207,0
65507,1,186,301
65508,1,186,185
65527,1,231,229
65528,7,231,0
65549,1,182,293
65550,1,182,294
65609,1,234,472
65610,1,234,330
65677,7,235,0
65678,1,235,3
65695,1,235,416
65696,6,235,0
65697,1,165,63
65698,1,165,329
65717,1,231,247
65718,1,231,207
65735,7,232,0
65736,6,232,28
65761,6,234,354
65762,6,234,309
65773,6,183,510
65774,6,183,402
65807,1,207,323
65808,4,207,322
65817,1,234,127
65818,1,234,251
65823,7,277,0
65824,1,277,585
65829,6,185,360
65830,6,185,368
65845,7,231,0
65846,1,231,479
65859,7,165,0
65860,1,165,318
65871,1,165,463
65872,4,165,103
65945,1,231,184
65946,7,231,0
65967,7,185,0
65968,4,185,246
65997,6,185,0
65998,6,185,340
65999,1,184,321
66000,1,184,393
66005,6,255,263
66006,4,255,166
66007,1,209,119
66008,4,209,300
66009,1,232,368
66010,7,232,0
66017,1,231,572
66018,1,231,238
66023,6,184,0
66024,6,184,390
66037,7,184,0
66038,4,184,232
66053,6,233,418
66054,6,233,0
66055,6,207,551
66056,6,207,0
66067,6,233,302
66068,6,233,0
66075,1,210,276
66076,4,210,233
66083,1,185,397
66084,1,185,387
66087,7,184,0
66088,1,184,232
66109,6,254,204
66110,1,254,146
66123,6,255,73
66124,1,255,369
66131,1,231,103
66132,99,231,0
66139,1,254,232
66140,1,254,174
66161,7,184,0
66162,7,184,0
66169,6,184,398
66170,6,184,185
66171,1,233,352
66172,1,233,365
66191,1,166,397
66192,1,166,135
66217,7,232,0
66218,4,232,388
66227,1,183,164
66228,1,183,165
66243,7,254,0
66244,1,254,322
66275,7,185,0
66276,1,185,405
66295,1,234,315
66296,6,234,0
66315,7,129,0
66316,1,129,66
66323,6,184,551
66324,6,184,612
66325,7,255,0
66326,1,255,406
66345,7,209,0
66346,1,209,457
66355,1,235,205
66356,1,235,277
66491,1,210,196
66492,7,210,0
66495,1,164,217
66496,7,164,0
66523,1,208,444
66524,7,208,0
66541,7,209,0
66542,7,209,0
66561,1,163,278
66562,1,163,163
66563,1,210,179
66564,1,210,456
66585,6,165,0
66586,6,165,355
66611,6,233,28
66612,6,233,231
66631,6,108,68
66632,6,108,109
66639,1,210,127
66640,6,210,195
66641,6,254,185
66642,6,254,301
66695,7,210,0
66696,7,210,0
66703,6,210,312
66704,6,210,406
66717,6,233,330
66718,6,233,583
66723,7,165,0
66724,1,165,216
66731,6,235,0
66732,6,235,0
66747,6,232,250
66748,6,232,0
66763,6,255,249
66764,1,255,388
66797,1,209,494
66798,7,209,0
66801,1,183,369
66802,7,183,0
66815,6,183,577
66816,6,183,377
66847,7,231,0
66848,1,231,409
66861,7,233,0
66862,4,233,298
66903,7,183,0
66904,4,183,336
66931,1,233,344
66932,4,233,367
66937,6,234,0
66938,6,234,163
66957,7,164,0
66958,6,164,253
66985,7,164,0
66986,6,164,256
67037,6,234,0
67038,6,234,181
67039,7,146,0
67040,1,146,292
67059,1,235,294
67060,1,235,204
67155,1,166,466
67156,6,166,0
67185,7,183,0
67186,1,183,376
67189,7,254,0
67190,1,254,120
67191,1,254,341
67192,1,254,514
67205,6,210,341
67206,6,210,0
67211,7,207,0
67212,1,207,507
67225,6,165,61
67226,6,165,0
67239,7,210,0
67240,6,210,0
67261,6,163,406
67262,6,163,246
67283,1,255,308
67284,1,255,441
67295,6,184,612
67296,6,184,590
67325,99,185,0
67326,7,185,0
67337,7,232,0
67338,1,232,146
67349,4,129,166
67350,1,129,162
67369,1,232,161
67370,7,232,0
67405,7,210,0
67406,1,210,208
67429,1,198,343
67430,7,198,0
67459,1,246,233
67460,7,246,0
67463,1,223,471
67464,4,223,166
67469,99,247,0
67470,7,247,0
67487,1,248,410
67488,99,248,0
67507,1,224,410
67508,7,224,0
67525,1,223,408
67526,1,223,378
67527,1,246,123
67528,7,246,0
67557,7,269,0
67558,1,269,460
67581,99,350,0
67582,99,350,0
67647,1,291,196
67648,1,291,274
67657,6,271,399
67658,1,271,468
67681,6,247,158
67682,6,247,391
67687,7,245,0
67688,7,245,0
67695,1,292,466
67696,6,292,394
67715,1,335,367
67716,1,335,396
67751,7,196,0
67752,1,196,219
67765,1,316,148
67766,1,316,337
67769,1,198,356
67770,4,198,354
67785,1,198,374
67786,1,198,329
67789,1,267,50
67790,7,267,0
67815,1,223,185
67816,4,223,166
67841,1,269,162
67842,4,269,388
67843,6,197,0
67844,1,197,176
67851,1,245,33
67852,6,245,120
67901,6,268,320
67902,1,268,173
67903,1,268,186
67904,4,268,388
67911,1,266,351
67912,1,266,105
67933,1,223,379
67934,1,223,358
67935,1,246,551
67936,1,246,229
67941,1,224,424
67942,1,224,400
67945,1,247,208
67946,7,247,0
67949,6,174,147
67950,6,174,416
67951,6,224,0
67952,6,224,69
67969,1,175,434
67970,1,175,26
67973,1,224,451
67974,7,224,0
67991,1,314,67
67992,6,314,27
67999,7,246,0
68000,1,246,361
68011,1,198,578
68012,7,198,0
68013,1,335,186
68014,1,335,273
68015,1,224,394
68016,6,224,0
68019,7,267,0
68020,1,267,254
68033,1,293,355
68034,7,293,0
68035,1,350,253
68036,1,350,614
68041,7,173,0
68042,1,173,39
68047,6,294,577
68048,6,294,0
68085,1,197,156
68086,6,197,342
68101,6,196,118
68102,7,196,0
68135,1,269,274
68136,7,269,0
68147,6,269,357
68148,6,269,0
68173,7,247,0
68174,7,247,0
68179,7,223,0
68180,1,223,537
68181,6,268,0
68182,6,268,0
68193,1,173,370
68194,7,173,0
68207,1,270,338
68208,1,270,157
68213,7,313,0
68214,7,313,0
68231,1,224,406
68232,6,224,65
68255,6,224,395
68256,6,224,0
68271,6,244,304
68272,6,244,333
68289,6,267,583
68290,6,267,120
68295,1,198,352
68296,1,198,16
68335,1,350,127
68336,1,350,289
68341,1,173,81
68342,1,173,212
68385,1,312,337
68386,1,312,368
68397,1,223,495
68398,1,223,365
68429,1,336,223
68430,4,336,166
68459,1,246,205
68460,7,246,0
68463,1,335,291
68464,1,335,296
68497,7,223,0
68498,6,223,473
68501,1,269,555
68502,1,269,188
68509,1,269,332
68510,6,269,88
68533,1,336,124
68534,4,336,166
68535,6,244,419
68536,6,244,0
68551,1,294,351
68552,7,294,0
68609,1,175,79
68610,7,175,0
68639,1,158,193
68640,6,158,19
68641,1,198,321
68642,7,198,0
68647,6,223,0
68648,1,223,478
68679,1,198,127
68680,6,198,594
68695,1,267,176
68696,4,267,166
68699,4,244,388
68700,1,244,531
